Sub,AgeAtTestingCalculated,Sex,TwinType,FA_A,FA_B,SC_A,SC_B
01445,47,2,1,0.48967430282485225,-1.1662765068642942,0.18136139019747147,-0.3925411642934888
01454,35,2,1,NA,-1.523279529629789,NA,0.13494885278093607
01467,45,2,1,NA,-0.4498076967263497,NA,-0.9822529189555914
01480,48,2,1,NA,NA,NA,0.4352414598297334
01495,30,2,1,0.32988040465309243,-0.678486729809308,0.24062953442338,-0.39760542355783857
01519,32,1,1,-0.5129385017055623,0.06316015120448701,-1.1761199034551528,-0.42657659902404826
01544,21,1,1,0.7154146172806428,0.4991983488046403,0.8728512720110579,-0.16723295310444194
01569,30,1,1,-0.23132074999543698,-0.909154770181566,0.7330952239357547,0.8037958714293475
01583,43,1,1,0.619761690735859,NA,-0.4631975183738827,NA
01583,42,1,1,NA,-0.037730203174763874,NA,-0.1902794950035118
01587,43,1,1,-0.8524927753402977,0.4615283840181664,0.5273746105910121,0.28494449107003617
01594,36,2,3,0.833441822170096,NA,0.015441118341231632,NA
01598,48,2,3,0.6938281915767445,NA,0.002022105988765454,NA
01607,34,2,3,NA,-0.5630269879678479,NA,-0.5248471269966656
01609,48,2,3,NA,-1.1152674385678094,NA,1.0349887844832364
01612,33,2,3,0.0805042018942078,0.8603121155421626,-0.15513537233456293,0.034860265954537395
01614,43,2,3,-0.6711577929470603,0.19188452576986664,-1.0787141114962266,1.0164256494618213
01638,40,2,3,NA,2.2417960395075816,-0.04172072169299725,1.9376984259203094
01662,38,2,3,-1.0950440262095376,-0.7214394639126707,0.9833791075627518,0.9492681711384928
01673,44,2,3,0.9211279991353231,-0.3665884054848517,-0.5809002790925052,0.25034128908548237
01682,49,2,3,0.7538724347078879,-0.5345842843680775,-0.45361428224047806,-0.19386259587607596
01698,50,2,1,-0.5342130287889032,0.3650002169216057,-0.5098315228564163,-0.332257280666492
01710,36,2,1,-0.4538428715610086,NA,0.25091341805037704,NA
01715,30,2,1,0.8201038170113644,NA,0.789019857502896,NA
01730,34,2,1,-0.3289022285196245,0.30038548797697406,-0.35600010834825335,-0.04896242513182423
01732,47,2,1,0.6437537207906541,-0.10120203607820304,0.5425586649622602,0.19692227673301702
01734,46,2,1,-0.6020330334988372,-0.7035018436367813,-0.7498670928478153,-0.4101553381857127
01740,48,2,1,-1.0535460867679243,-1.7494062134922275,-0.044518949956469905,-0.17312201668018312
01745,40,2,1,0.48637944244598436,NA,0.9260176090170255,NA
01748,50,2,1,0.3098221460457553,0.7768542981149185,-0.19299785986238388,0.07132582020607248
01753,51,1,1,-0.24212151976112317,0.3468402826387238,0.35140568361067137,0.9720620376910649
01754,46,1,1,1.1188433054042184,0.33301230798358417,-0.11542797938335961,0.907782651035808
01787,48,1,1,NA,0.25069738659753193,NA,0.418155121489204
01843,44,2,3,-0.575074253864486,NA,0.13827927830700334,NA
01845,47,2,3,0.015622915811441164,NA,-0.5613083195373009,NA
01876,44,2,3,NA,-0.8871064059336491,NA,0.9539555982385453
01880,47,2,3,-0.05339714519574371,0.2414539132320756,0.4244079320965411,0.2654810500435306
01882,21,2,3,-0.5904455094436598,0.7210233006942843,-0.5057517947126571,0.8345364506252401
01898,21,2,3,0.015385487976973948,-0.9631457018850813,0.3510375748681753,0.20132582020607237
01911,28,2,3,-1.449287499574994,NA,0.640705036117078,NA
01931,44,2,1,-1.5700764505670437,NA,0.29170701408126876,NA
01937,40,2,1,0.05011783248755943,-1.2410541928573011,-0.7217163599820968,-0.02743697332683989
01961,45,2,1,NA,0.575800986687291,-1.0280134640026337,0.7994322596585911
01970,45,2,1,NA,0.2292879334182046,NA,-1.2852195974500615
01986,41,2,1,NA,0.07439153350796378,NA,-0.683942459280675
01989,29,2,1,-2.168057215622796,0.13093481443199848,-0.039946956252415046,-0.06419077291627233
01999,31,2,1,-2.4718840919266563,0.49918323497716566,-0.19094021079480447,0.0502171322676835
02000,47,2,1,-1.2343619703610844,-0.5364254484364752,0.221241595090573,0.8085319536535011
02009,45,1,3,0.20311480972206458,-0.09261148925753103,0.685773657092328,0.2835475577937505
02036,42,1,3,-0.49143946391267024,0.027166196735476197,0.8392681711384925,-0.12155663317289865
02063,40,2,3,1.4027306370179748,0.8713945562734587,-0.14423506632947236,-0.3214324763551002
02068,40,2,3,0.9264981563632182,0.22332310825286242,0.5998446618142871,0.30161406554396936
02070,50,2,3,0.056023300694283976,NA,-0.05546354937475972,0.650993281454975
02089,22,2,3,0.18446600429405458,-0.5466024209610469,0.9755209817458305,1.071077506570475
02099,45,2,3,NA,-0.3265430640024302,NA,-0.0320089670308937
02111,48,2,3,NA,1.344450890466581,1.5283591417116018,0.5129710671179561
02113,46,2,3,NA,-2.8046576568028896,NA,-1.1400399047897138
02122,42,2,3,NA,-0.4340954132229496,NA,-0.3092906021720209
02123,47,2,3,-0.48798164648542536,NA,-0.5871973831130433,NA
02123,46,2,3,NA,-1.1136939299888267,NA,-0.25015969989661274
02124,23,2,3,0.4600584755289431,NA,-1.0586298863807273,NA
02127,51,2,3,NA,1.1379378371974935,NA,0.07831921000930268
02129,42,2,3,NA,-1.298308658933458,NA,-0.1568648443619462
02131,33,2,3,-0.12348672980930787,NA,0.6223945764421627,NA
02132,33,2,3,-1.8355944510158413,-1.1127453170022386,0.35532132323433213,0.887170590368614
02135,45,2,3,-0.06382775773353341,-0.38833778823712606,0.723463332678251,0.5413214584951721
02138,46,2,3,0.03875372079065365,-0.9054606232711342,0.1325586649622601,0.35169829065946884
02152,24,2,1,0.11470343212852151,-1.4872465057600874e-4,0.3231750873403541,-0.7411841627195025
02156,39,2,1,NA,0.48121758374888735,NA,-0.488886923438125
02160,41,2,1,-0.8319585627127469,-0.5408901374576457,0.029596348178689145,-0.08596017664595398
02182,46,2,1,0.8015434978456408,0.0655344295491562,-0.08250559430208965,0.9799644569211854
02186,51,2,1,NA,NA,0.23128152679287264,NA
02210,29,2,1,0.6645847182112882,1.1685162929561872,0.6093480345430918,1.1749045593677372
02211,26,2,1,-0.6579676310092312,1.0706973865975313,0.1720663994019645,0.538155121489204
02228,43,2,1,-0.4490360562643319,0.5979680648524417,-0.782377075773391,0.2834190392650516
02229,18,2,1,NA,-2.734941524471057,NA,-0.5386298863807278
02243,50,2,1,0.7330263234597791,-1.1985903298990679,-0.48295356644918475,-1.9788825617272254
02247,46,2,1,1.3189749364463679,0.062166196735476346,0.2543767238160425,0.13844336682710112
02255,47,2,1,0.5513049716598938,0.48361989304594616,-0.4834458320094797,0.3061816975371241
02268,45,2,1,NA,0.4891541056734975,NA,-0.09159656487519825
02270,29,2,1,-0.5662765068642942,-1.6431748311887502,0.4574588357065116,-0.3004878769368088
02277,38,2,1,0.8190202779287897,NA,-0.47797353230033385,NA
02284,48,2,1,NA,1.1329669665011628,NA,-0.15986709284781545
02288,23,2,1,NA,-1.627225119850882,NA,0.7101285454412837
02294,32,2,1,-2.0853559248300955,-1.9605933526645618,-0.7737384390582771,0.47860745534719956
02295,23,2,1,0.14768529553555315,-0.8265732916573779,0.16811518978690512,-0.007108796286643158
02296,38,2,1,-0.013902228519624962,0.11008870318389065,0.833999891651746,0.016469942875021324
02303,38,2,1,-0.7788730992159562,-0.509614512023026,-1.6341864112053723,-1.0289624251318243
02308,49,2,1,0.13657262714930835,0.8664398977558809,-0.2806918971592077,0.8462172675285229
02310,27,2,1,NA,-1.62108332216097,NA,-0.7192506704697215
02312,39,2,1,-1.942329818291921,-0.2596436413266936,-0.9144347248409702,0.39922387772529316
02315,34,2,1,-0.49476235524392825,NA,0.1553968249280313,NA
02322,34,2,1,NA,-1.8830421017953218,-0.3217562916843972,0.032602958375459574
02330,30,2,1,1.1134720498250446,0.7480414372872531,-0.3094590524030198,1.3095963481786894
02337,23,2,1,-1.6273449321193951,-0.26608332216096964,-0.026984639468843923,0.2707493295302781
02340,44,2,1,0.5600002169216052,NA,-0.30225728066649177,NA
02342,41,2,1,-1.3506678234506524,-1.2106678234506536,-0.16085598567930526,0.34914401432069453
02349,29,2,1,0.4465132701906924,0.25955449055633983,-0.4876054235578384,0.2742482052873432
02351,44,2,1,1.3757718573836224,0.7522115382178985,0.30761856251570974,0.046093110710724285
02362,50,2,1,2.43674959967388,0.9939738380950888,0.30676254992381813,-0.22890940829682435
02363,33,2,1,-1.908189945016224,-1.467151747416071,0.15696220843531591,-0.6036941456450773
02380,48,2,1,0.46796696650116243,0.8535162929561868,1.1801329071521844,-0.5250954406322632
02385,47,2,1,-0.5275963754300572,0.8195544905563403,-1.053902527578375,-1.1057517947126565
02387,48,2,1,-0.008026987967848452,0.4136490223496155,-1.1048471269966655,0.1379953946800064
02394,31,2,1,0.17818928050815558,0.00734426761132652,-0.1747629018811662,0.01918394602299431
02397,41,2,1,-0.2666175347885202,-0.5309192667613152,-0.24147240805739975,-0.5377738737888371
02398,31,2,1,-1.2091396563540915,-0.5302231954366666,-0.10365421394277742,-0.6506476037460079
02410,40,2,1,1.0370917259493855,-0.4827895601333806,0.7389799258005956,-1.337193021402142
02425,48,2,1,0.7848955184805668,1.986320085487368,0.0931794490512538,0.08910408261839489
02433,29,2,1,0.09980703221828065,-0.2110833221609699,-0.47554777449025926,0.07074932953027788
02438,42,2,1,0.13302632345977863,-0.1587986284298657,-0.7629535664491841,-0.28472297017886755
02467,39,2,1,-0.8031154742301335,NA,-0.4735743505381788,NA
02468,45,2,1,-0.36836801589207396,NA,-0.27377837076057615,NA
02471,48,2,1,0.08218131056295026,-1.8751789523055233,-0.17900671854502412,-0.4662839919752515
02477,27,2,1,-0.9682935451059834,-1.1326859600436214,0.2356850702659287,0.6340841167672449
02479,39,2,1,-1.9290209424368576,0.0761269007840433,-2.189827161145516,-0.694186411205373
02494,22,2,1,0.13833822208033708,0.6184115945151477,0.16416398017184394,-0.3696587109145177
02506,43,1,3,-0.06181071949184463,NA,0.3552370981188332,NA
02509,58,1,3,0.07284825258392912,0.5925665816183191,-0.363694145645077,1.114288136989643
02510,49,1,3,-0.5220190180226428,NA,0.42939668966719224,NA
02519,59,1,3,0.9338422070529392,0.5800293462252739,-0.6487141114962272,0.789556416476391
02532,61,1,3,NA,0.8028622680601233,NA,1.2555696368699298
02538,60,1,3,1.1822849106527096,NA,0.12227041962436302,NA
02548,70,1,3,NA,-0.40155817782990444,NA,-1.0445588816587688
02550,75,1,3,1.2766028548042574,0.29872349313570595,0.2944079320965412,1.2474588357065108
02556,68,1,3,1.317165098384197,-0.03759747378133579,1.0251572347142353,0.8928113403087576
02564,63,1,3,NA,0.22798208032863626,0.6320663994019653,0.15268282178005937
02571,41,1,1,-2.2746738689816426,0.1882043943356291,-1.5758759515304552,0.8277870127467082
02581,47,1,1,0.5678633664114029,0.3656229158114411,-0.3411442310172022,0.5986916804626986
02587,59,1,1,1.2280123079835843,0.5408905713008565,1.7177826510358076,-0.07855438468702851
02588,44,1,1,0.8677888956253124,-0.19267084621614738,0.17939232795629206,0.8166340313951189
02595,74,1,1,NA,0.6320183535145739,NA,-0.027197383113042723
02601,39,1,1,NA,-0.8436496868576838,NA,0.02420391187414323
02604,52,1,1,0.631216485397609,-0.1936799145126318,0.057826944449007496,-0.1308959173816049
02615,71,1,1,0.005668257293863427,0.49271552319050094,-1.8436585756536776,-0.5567849809573469
02618,60,1,1,0.35421346263211323,0.25925770576325646,-0.06468303847656726,0.2696805732941892
02626,60,1,1,0.43821950816310346,0.5328191232802608,-0.05966307262541744,0.5644921572120406
02627,78,1,1,2.2596894166523263,0.658962019321452,1.883911304825346,0.10839907341390091
02630,66,1,1,0.8032497358180511,1.221513270190692,NA,1.662394576442162
02634,43,1,1,NA,-1.1607865373678865,NA,1.0253169615234328
02640,60,1,1,0.4833684497352849,0.849109862542354,1.2992638094275935,0.33403982335404514
02641,60,1,1,NA,0.6177888956253124,NA,-0.6606076720437078
02642,70,1,1,0.555385487976974,0.9249106323080403,0.5410375748681756,0.5857293636791283
02650,53,1,1,0.28789249571507197,0.07488150300437138,-0.22933053387432076,-1.0060843334637535
02651,27,1,1,-0.5351638384780499,0.6047325614321903,0.3962659226526229,-0.2050112155167639
02655,59,1,1,0.24115712843899167,NA,0.17091341805037688,0.9346562457321391
02660,68,1,1,0.264702333777243,1.0560535283492323,0.6298889552274863,0.00963627988098943
02662,71,1,1,0.3798221460457547,0.9751491584937865,-0.15299785986238473,1.0966696013865198
02665,61,1,1,1.344969989266657,-0.026646664092189506,1.1426428900777599,0.8867138947997187
02666,60,1,1,-0.3158772203327304,-0.3381457018850817,-1.119982526243814,-0.5486741797939276
02667,55,1,1,0.6151631739699817,-0.36474833976773324,1.0559333839015266,-0.5753393925569614
02678,68,1,1,-0.679363068712364,0.5588130777492708,-0.4620445370222931,1.2894721913608913
02679,62,1,1,-1.7464103346090014,NA,-1.678918131718625,NA
02683,61,1,1,NA,0.5892728195907303,NA,1.7522304879220632
02685,61,1,1,NA,3.0786350068734203,NA,-0.011268387835001914
02687,69,1,1,0.2664387994046013,-0.2474927753402972,-1.057068864584344,0.2773746105910122
02694,57,1,1,0.5833382220803365,NA,-0.13583601982815588,NA
02700,56,1,1,-3.0918992057541304,0.360712500425006,-1.14349012542268,-0.41929496388292076
02704,68,1,1,0.03732915378385215,0.3650293462252741,-0.14336596860488018,-0.25044358352360985
02715,65,2,3,1.2144660042940543,1.0100887031838912,0.36552098174583036,0.8664699428750211
02719,72,2,3,0.1984720498250445,NA,-1.8794590524030201,NA
02720,76,2,3,0.8783975790389538,-1.447699975519816,-0.35892249342952487,-1.1751796657477622
02724,64,2,3,-0.06661753478852,0.873309092776668,1.1985275919426006,0.6023502830289623
02732,56,2,3,1.1397325614321905,0.5025223384871765,0.7049887844832353,0.6599245252188863
02735,46,2,3,NA,1.0346732044735734,NA,1.6180752580846047
02736,68,2,3,0.05223956917028766,NA,1.3546206757407395,NA
02746,73,2,3,NA,-0.08731580281572632,0.25819505319150365,-0.8451709423259621
02747,60,2,3,0.28467320447357336,0.33884330540421825,-0.6219247419153948,0.5045720206166395
02748,54,2,3,0.5074780953560344,-1.0887975300785862,-0.12443908655187028,-0.3714368380660001
02752,40,2,3,-0.9309797220712103,-0.3019143195816046,-0.8279735323003344,-0.696040040050554
02761,74,2,3,1.1606229158114412,2.0567344858464054,-0.3613083195373014,1.554212635295944
02766,38,2,3,0.760044460052748,-0.06440621349222699,0.632106331104265,-0.2531220166801832
02772,64,2,3,NA,0.7863503131423161,NA,1.3142039118741442
02774,34,2,3,NA,0.08129095618369932,NA,0.19729038547551223
02775,58,2,3,1.0603854879769739,NA,-0.00896242513182508,NA
02779,78,2,3,NA,0.9527888956253123,NA,0.2793923279562917
02781,55,2,3,0.7564096701009332,0.619688318301048,0.051117438272774214,0.6406251727124793
02782,59,2,3,0.8241087641910745,-0.8988720008646768,0.09075369124117831,-1.2309002790925054
02783,36,2,3,0.5782928805979147,0.7652376447560724,-0.9234857637117789,0.6553968249280313
02785,58,2,3,1.3291832349771657,NA,0.1602171322676838,NA
02794,51,2,3,0.18335443425908962,0.32789359406635077,0.6800000269125862,0.39395559823854664
02800,59,2,3,-1.3946296258504995,-1.292002805843889,-0.8015123397596984,-1.284767263592067
02806,59,2,3,0.5426259385769361,0.10545995876306516,-0.35879833661172694,0.8505010158946805
02807,65,2,3,0.6688130777492702,NA,-0.17052780863910877,NA
02814,39,2,3,-0.4419736765402207,NA,0.897046433550816,-0.032501232591188804
02815,28,2,3,NA,0.5866470979353999,NA,-0.0012284561327022862
02825,71,2,3,NA,-0.8975963754300573,NA,0.12609747242162447
02826,33,2,3,-0.3555188818784708,0.7730414372872535,-0.3119291036262953,0.15959634817868992
02827,55,2,3,0.4778191232802601,NA,0.3544921572120407,NA
02828,22,2,3,1.4476712800593579,-1.4435460867679244,0.388851407271897,-0.3545189499564686
02829,47,2,3,0.16265506788060446,0.8236792500045637,-0.28698463946884456,-0.36690477606424493
02834,55,2,3,0.48140967010093283,0.7627295386666951,1.5011174382727746,0.8024788015576612
02835,76,2,3,NA,0.3528040094527864,0.3386074553471999,-0.6380577574158339
02836,72,2,3,NA,1.3069589965559574,NA,-0.5141109095116736
02840,69,2,3,-0.2840954132229488,1.3081461357282915,-0.7792906021720217,-0.715840381539056
02847,77,2,3,2.2987094776595116,0.252966966501162,-0.6918049468084966,0.3101329071521853
02855,42,2,3,0.2811571284389917,0.09081610051476616,-0.2690865819496235,-0.268017825713534
02857,62,2,1,0.890815002163486,0.23750722465970311,-0.6613039578264011,-0.032625389408988334
02861,42,2,1,0.5787537207906537,0.8600293462252742,0.8825586649622601,0.3295564164763902
02868,44,2,1,-0.465831878850308,-0.9857271804092699,-1.4123327823601906,-1.4877695120779366
02869,32,2,1,NA,0.7752225309285985,NA,0.25284691030015755
02872,40,2,1,-0.13535702318137452,-0.30833888658840547,-0.5870245711711434,-0.011964673617694311
02878,24,2,1,-0.07568293727812675,0.8149106323080408,-0.5334059003071806,0.765729363679128
02884,67,2,1,0.37265506788060443,NA,0.8730153605311556,NA
