Sub,AgeAtTestingCalculated,Sex,TwinType,FA_A,FA_B,SC_A,SC_B
01682,49,2,3,0.42615269213117435,1.3726941623806947,2.333816439614198,0.9842432107687449
01698,50,2,1,-1.2361086214540369,-1.8030222010516257,-1.4988700530387722,0.37712769476618985
01710,36,2,1,-0.1905091400327568,NA,0.5953163032003368,NA
01715,30,2,1,0.06018816979081253,NA,-2.75364267809188,NA
01730,34,2,1,-0.9020371996913593,0.29861594144225373,1.1874017942953186,-0.46068222142935933
01732,47,2,1,0.3197988451891363,1.0948241544960802,0.18495473755186218,-0.16318615314698504
01734,46,2,1,1.0359551742356707,0.377287753422993,0.4614938603492676,0.06874395308767171
01740,48,2,1,0.04140059448059611,0.25077673435273623,0.0932678404889892,-0.5843234034145597
01745,40,2,1,0.1507624603751498,NA,-0.660899561153011,NA
01748,50,2,1,-0.7867906193099503,2.4351261681053153,0.9292987680332576,0.25938981861062577
01753,51,1,1,1.344027202052016,0.5653952730818761,0.7680983478076321,-0.8269912597377889
01754,46,1,1,-0.16635330617540542,-0.6663699831727491,2.115110307762408,0.7793871180313117
01787,48,1,1,NA,-0.2956254221317169,NA,-0.217273375228524
01843,44,2,3,-0.06334121496997323,NA,-0.5795242844211571,NA
01845,47,2,3,1.1154104530175037,NA,-0.5956793926110548,NA
01876,44,2,3,NA,-0.0875817679074741,NA,-0.06160443484154721
01880,47,2,3,0.8486474738258377,0.33088646991116594,-0.2573824331328514,-0.5954192480806593
01882,21,2,3,0.8563809556804212,-1.2550303485266634,-0.8930646241149132,-0.828669660529899
01898,21,2,3,0.14482345791007656,-1.2985925482624117,-1.4191594502880849,-1.5920488754864237
01911,28,2,3,-1.2597707932529534,NA,1.2466274302491924,NA
01931,44,2,1,-1.1826765494158302,NA,0.4656242336754033,NA
01937,40,2,1,0.9697102969757447,0.5985495329406203,-0.16151704803754766,0.5175101611379398
01961,45,2,1,NA,-1.4484977413392701,-0.3211239577421779,-0.41716607819466384
01970,45,2,1,NA,-0.06405981191772915,NA,0.8596715558275688
01986,41,2,1,NA,0.9952658240805117,NA,0.5168972742574217
01989,29,2,1,0.33883822737310443,0.464586406429021,0.4638870688928128,1.5141612409885188
01999,31,2,1,-0.5933299703886418,-0.32166193775949997,0.6049116140485514,1.3939263507609099
02000,47,2,1,1.2973963034467308,-0.5088817872127107,0.5558115189607199,-1.6692373438529695
02009,45,1,3,-0.519310744219054,1.82653180911177,0.4940527698203328,1.8045877725212893
02036,42,1,3,0.3118071054446819,0.18774886561495355,1.3034448365348452,0.9489770769079311
02063,40,2,3,-1.0391501979119742,-0.6303284854900959,0.5350633313849279,-0.4454424553379874
02068,40,2,3,-2.725199159824616,0.7995449265001253,-1.661052688982092,-0.705922021407286
02070,50,2,3,-1.6951646172828154,NA,0.37373462204535063,-0.5122872759075794
02089,22,2,3,-1.1119195312206607,0.28117039846692454,-0.5168049318287583,-1.1414644381467827
02099,45,2,3,NA,1.3936371846908306,NA,2.374519604346742
02111,48,2,3,NA,-0.7387905433735836,-1.3967850618718534,0.7466878267409235
02113,46,2,3,NA,-1.0044223281228468,NA,0.4396690905856145
02122,42,2,3,NA,1.3805471907703402,NA,1.6757204237974757
02123,47,2,3,0.7247566414719234,NA,0.6326571169162339,NA
02123,46,2,3,NA,-0.023269633135597746,NA,0.2131270465486006
02124,23,2,3,-0.3872963706072086,NA,-1.2794685958447394,NA
02127,51,2,3,NA,-0.35952148775163495,NA,-1.3218009205354115
02129,42,2,3,NA,-0.08131511035041969,NA,-3.437395017313636
02131,33,2,3,-0.21471507570684667,NA,-0.8470643283889141,NA
02132,33,2,3,-0.39379487325568674,-0.0018802243651177375,-1.4255113531669668,-0.5354475983335134
02135,45,2,3,0.9978325456286296,0.09360591849184578,-0.011221445456776833,0.9330097302007794
02138,46,2,3,1.1761941587517184,0.4920759578260189,0.7618111548811675,0.725356971879513
02152,24,2,1,-0.3428564505172663,-0.03537266446321256,0.2159317101836837,-0.2507599417663499
02156,39,2,1,NA,-0.8727484520702464,NA,-0.855857450618253
02160,41,2,1,-2.666931427218096,-0.7553064237614442,0.27107855976690365,0.10670867134132507
02182,46,2,1,-0.12660529557782596,0.5117338874493458,0.303374255617144,0.035138433368397
02186,51,2,1,NA,NA,-0.9146919760357041,NA
02210,29,2,1,0.33580683741881706,0.06528952554306572,-0.4059488219093431,-1.376085346543614
02211,26,2,1,0.4036989828367265,-0.13982038452444265,-1.7668132143028792,0.6753598840429613
02228,43,2,1,0.9691054257064922,-1.7361545400163365,0.8058919953474872,-0.191746633414263
02229,18,2,1,NA,-1.5887761463536463,NA,-0.9169852972155225
02243,50,2,1,-1.9812398834507798,2.2802988476622366,0.12166848072126088,-2.390150920823386
02247,46,2,1,1.2177306345214691,0.6947525018958276,-0.49819020616219634,1.7278086877428802
02255,47,2,1,1.4219958995089634,-0.934943950242503,0.144381257077245,-0.6688073554620818
02268,45,2,1,NA,-0.017910063327256857,NA,0.18885424967167552
02270,29,2,1,-1.1302938918036751,-2.216079414047322,0.9694713965538583,-0.1741812629658149
02277,38,2,1,-0.8578706516180151,NA,0.1398348634716906,NA
02284,48,2,1,NA,-1.2065209135421737,NA,-0.05359697191787993
02288,23,2,1,NA,-0.04954046787504026,NA,-0.5039186048368044
02294,32,2,1,-0.8154207962033225,0.23787091671548166,0.763766483670994,0.14828024469751155
02295,23,2,1,1.065942550158671,0.5370606523716588,-0.5641167668088419,0.5889033211486995
02296,38,2,1,0.7605522161618898,0.5525927335691532,-0.15497838948674927,-1.0148226835841558
02303,38,2,1,-0.6793444443980132,-0.5600725886030978,0.010489954334703778,0.9973055780586338
02308,49,2,1,0.43231669582646426,0.6435756137294882,0.3083543182193671,0.991356548329258
02310,27,2,1,NA,-0.3191880731884731,NA,0.8374836851384978
02312,39,2,1,0.26059336715122106,0.7077635445054649,0.16053677159422167,0.6427293348737386
02315,34,2,1,0.04559909543242701,NA,0.674535809797614,NA
02322,34,2,1,NA,-0.4072331923854902,0.1317984080853658,0.8570992742286129
02330,30,2,1,-1.760408300684434,-0.9099225319863915,-0.29496056427309264,-0.22001287989924304
02337,23,2,1,0.576664282738639,1.775063099647453,-0.7359080486159446,-1.9073136152515031
02340,44,2,1,-1.649611445496362,NA,0.013953013729424042,NA
02342,41,2,1,1.0293863237308867,-0.5093809720897912,-0.02384523494965122,-2.484040010846246
02349,29,2,1,1.0421864348581222,-1.180157477481244,-0.3829864599731328,-0.21816565408198013
02351,44,2,1,0.8968660359902411,0.7983068883168432,0.6486867962520231,-0.1748924506869277
02362,50,2,1,0.5164696941325185,0.3825749828054828,0.03432959830227789,-2.2177183812410326
02363,33,2,1,-0.986063952259461,-1.4601513808438351,0.904260400923801,1.3102480060520127
02380,48,2,1,0.04106113718089106,-0.3042190439778203,-0.7705292416500298,-0.5819177634907332
02385,47,2,1,-0.8420664857687098,0.043063089071311934,0.39598323744227154,0.4268217193499169
02387,48,2,1,1.0731869370545124,-1.221363372289354,0.56738180551321,0.020173312005442846
02394,31,2,1,0.15553492541354869,0.068759386385974,1.1168605399231712,1.0281329670176715
02397,41,2,1,1.3961026364929774,1.0470007743862284,-0.03500619883883825,0.36282441425256284
02398,31,2,1,0.9345897702941004,1.7597586420356748,0.5896264779834388,1.300933585134341
02410,40,2,1,-0.03127069309046067,0.7876001375155632,-0.28880397564870514,-0.6765207865313198
02425,48,2,1,2.7004687184132474,0.46731727585853094,0.5293592369469408,1.1507770581459835
02433,29,2,1,0.9052324291672194,0.8796504557315914,1.1615180601165593,-0.15716746987489547
02438,42,2,1,1.1619654931751888,-0.21677970044522119,1.814037658934928,-0.14009473709103978
02467,39,2,1,-0.5626328438214723,NA,-0.3763940899517559,NA
02468,45,2,1,-0.8723044010228588,NA,0.6943647303684508,NA
02471,48,2,1,0.09373754389866391,-0.6579363179450677,-0.06677933869791662,-0.2679110342885278
02477,27,2,1,1.5816579959670294,0.19167104081178427,-0.1455348250502766,-0.3157080749622498
02479,39,2,1,0.17369093122563847,0.4380515406825405,-0.3298895849281305,-0.3752536249526192
02494,22,2,1,-2.369089211359853,-2.524285422303962,0.4755713948033061,0.1951587175866493
02506,43,1,3,0.045944968123043835,NA,-0.3260125224518079,NA
02509,58,1,3,1.0607425797569874,1.8382940212433292,-1.3166029621886375,-1.1941245618367895
02510,49,1,3,0.6176519962972055,NA,0.11675102113484397,NA
02519,59,1,3,1.3196678273814755,0.03910602127154802,1.564782740452492,-2.1280392303182856
02532,61,1,3,NA,0.6280664953226033,NA,-0.23694612394460154
02538,60,1,3,-0.2364033455955271,NA,0.021877372935060035,NA
02548,70,1,3,NA,1.3674822333173169,NA,1.5362165777164174
02550,75,1,3,-0.760158014440712,-2.3315239530312466,0.7378699239768046,-1.5475886078045407
02556,68,1,3,-1.7597768173737025,0.2514949574477678,0.6433729175052022,0.9612702169236761
02564,63,1,3,NA,-0.12434138216314271,0.3445008548041306,-0.0746553984678257
02571,41,1,1,0.7015407403510807,-0.8683829150871699,0.7489916971930394,-0.2882170650082148
02581,47,1,1,0.5790056756620957,-0.44484134145412,1.4023220206715188,0.8863489072806405
02587,59,1,1,1.1218805752924501,1.238850829218412,-0.24446849895337389,1.2026068473458764
02588,44,1,1,1.7302582202853563,0.5138015098984969,0.8914142005202883,1.2808399723477566
02595,74,1,1,NA,-0.8221731404987516,NA,0.4779485219263323
02601,39,1,1,NA,1.7043730277194957,NA,-1.0057449376183303
02604,52,1,1,-0.6822993875514279,-2.6016386042747186,0.7009855325619596,-1.6967620661471687
02615,71,1,1,-0.7559783362238861,1.1126322483799398,0.4634360186668482,0.3678415373567056
02618,60,1,1,-1.343230080735597,-0.046626888387100836,-0.048048965550083936,0.4451197921545749
02626,60,1,1,0.8507720997571179,-0.029694041083725073,-0.024302840398287468,0.09488744120076438
02627,78,1,1,-0.02317339326842362,0.1276275809675738,-0.4389890843881896,-0.5042590547425407
02630,66,1,1,-0.21407324768022887,0.38036981212111415,NA,-0.46880540229572065
02634,43,1,1,NA,1.0445917831054081,NA,-2.2292287173402574
02640,60,1,1,0.996227340630325,-0.24788368038466274,-0.6412709580210956,-0.22209630585528167
02641,60,1,1,NA,-0.027608835421457513,NA,0.5955149220115367
02642,70,1,1,0.003947797951841866,-0.02849489427557104,0.08961834592941542,-0.25934783915602244
02650,53,1,1,1.9780784225269388,1.459137221320894,-0.1462444231825984,0.8734010432496087
02651,27,1,1,1.5436236628044915,-1.4479897556710088,0.9051242202340787,0.2738216530435189
02655,59,1,1,0.7173406563705979,NA,0.04544684674364989,-0.7980488556820587
02660,68,1,1,-0.8878651027821076,-0.19109917882481797,-0.9011695887517043,0.06382075201280706
02662,71,1,1,-0.48000866114175855,-1.286417324176552,0.2997807932245232,0.9485461011315394
02665,61,1,1,-0.8859874934941239,-0.9423518705026411,0.4260057294245938,0.263760067269327
02666,60,1,1,0.4031593582402224,-0.20367764481450545,0.5995595491943662,-1.2830462237631104
02667,55,1,1,-0.21634158725148073,-1.5418715087789947,-0.6971299741817918,0.04704478982421895
02678,68,1,1,0.023164324321985057,0.16356147567904136,1.112360326721149,0.26510989322702067
02679,62,1,1,0.4963947055641535,NA,0.8673461943100316,NA
02683,61,1,1,NA,-0.7628526352357291,NA,-0.7054549326598318
02685,61,1,1,NA,-2.1749455877263424,NA,-0.6920487011693623
02687,69,1,1,0.5464094583814376,1.657183183278988,-0.3566597615504767,-0.1753102438036607
02694,57,1,1,0.2366706011609632,NA,-1.3124339209863736,NA
02700,56,1,1,-1.2520972264188848,-1.5337865187020683,0.7503832265478375,-0.12000504789686295
02704,68,1,1,-0.7580683531012458,0.1884108357150495,-0.9717475442522789,0.25233280963368154
02715,65,2,3,0.4815601219978507,-1.0738390991162425,0.7459095894502263,-0.7642553128839196
02719,72,2,3,-0.7845795583978963,NA,-1.1303877459079534,NA
02720,76,2,3,0.12347172546302101,0.43399238056285155,-0.6156301730480918,-0.5262929402925377
02724,64,2,3,1.6100061201859464,0.3186151819480671,-1.0667601967282805,0.26052925307175584
02732,56,2,3,0.7823851750589331,0.9426713181722852,0.16048988290582034,0.7168059840682752
02735,46,2,3,NA,-0.553227723230969,NA,0.5720726537660972
02736,68,2,3,0.7053118076184857,NA,-1.0603018759692706,NA
02746,73,2,3,NA,-1.1081504218107439,-1.7200945058102188,-0.8365598730028655
02747,60,2,3,0.8366178506227486,-1.287269122815617,0.7874329469019127,1.5679862786736156
02748,54,2,3,-0.29185803363548785,0.28912561605171705,0.3105325355103763,1.2538159409140457
02752,40,2,3,1.313744702636752,1.9647332925671206,1.0625065294490754,1.7371434010120528
02761,74,2,3,-1.634480506128049,-0.4451364378832138,0.6924996165244843,-0.03884517211557612
02766,38,2,3,-0.2166697655622966,-2.0163286522768407,0.6016125198332098,0.7901624672801474
02772,64,2,3,NA,-0.3382892943793447,NA,-0.010452045080688949
02774,34,2,3,NA,0.1159353612751411,NA,0.8319969140778932
02775,58,2,3,0.033163857685838787,NA,0.43459490489998326,NA
02779,78,2,3,NA,-4.03787252632251,NA,-3.18899969040444
02781,55,2,3,1.342355904192578,-0.4550257841952582,0.05806474009119259,0.07474128488957325
02782,59,2,3,0.47661358002980014,-0.5251393087107961,-1.1543379944226866,-0.4971637293861991
02783,36,2,3,0.7795075090486139,-0.046992187554223804,-0.34958377938282426,-0.2782068488506084
02785,58,2,3,1.445090932032134,NA,1.6163877934204025,NA
02794,51,2,3,-0.8940673632285793,0.22076744995033074,-1.4436084557701983,0.5330136789201994
02800,59,2,3,-0.26666517505976767,0.47106543740312595,0.019402718000078135,-0.11697106395933936
02806,59,2,3,-0.3226511996857535,0.3322428588240729,0.34755208283376055,0.7382480001730277
02807,65,2,3,0.6344094160947434,NA,0.9186465552449757,NA
02814,39,2,3,0.2904832875423422,NA,-0.2764369110727664,0.7933784998675717
02815,28,2,3,NA,0.4566581423266468,NA,1.2204249799113402
02825,71,2,3,NA,-2.62865397844997,NA,-1.474838298777816
02826,33,2,3,-0.002350142902159152,1.1779407661988877,-0.22841919442655537,-0.19574660940245522
02827,55,2,3,0.20483497656520025,NA,-0.39459184325169,NA
02828,22,2,3,-1.6333224968790794,-0.39108592446257456,-2.364150515666084,0.9153792799173691
02829,47,2,3,0.8514669824787595,-0.9984339865880365,0.13431572047974205,-2.0770490432224205
02834,55,2,3,0.8787077619777952,0.15872532825967928,0.011983228219687362,-1.0260538163662902
02835,76,2,3,NA,-1.2827656456705032,-1.1690928492270822,-2.5379371252789333
02836,72,2,3,NA,0.47115795822111495,NA,1.3140095074559976
02840,69,2,3,-0.05419794373504102,1.1345773750160433,-0.9229047238955378,1.5238764569394818
02847,77,2,3,-1.328378498033833,-2.4329580235105195,-0.3550752562674671,-1.6031922259916875
02855,42,2,3,-2.2046128450198856,-0.5865220713318082,-0.8000513482636045,1.219506544460237
02857,62,2,1,0.4525878264800801,-1.8756050889800555,-0.24376835338956881,-0.13386821361718365
02861,42,2,1,0.6386004459569367,0.839477954725827,-0.391426919991943,-0.34954123457634273
02868,44,2,1,1.5537618388304177,-0.04820199895415255,0.26284699166296,-0.4646651275841411
02869,32,2,1,NA,1.4750715105314895,NA,-0.1992361006241614
02872,40,2,1,0.7388717949574063,-0.10194808575664542,0.2915848924195313,-0.09750156607497228
02878,24,2,1,0.026065746743754475,0.6957989452774135,-0.8075228372571948,0.7714926688175964
